======================================================================
Latent COT Dynamical Systems Analysis
======================================================================
Output directory: results\coconut_gpt2\20260415_164805

[Step 1] Loading model...
Loaded coconut model from checkpoints/coconut

[Step 2] Running inference on dataset...
Map:   0%|          | 0/1319 [00:00<?, ? examples/s]Map: 100%|##########| 1319/1319 [00:00<00:00, 54680.92 examples/s]

GSM8K concept distribution (full test split, 1319 rows):
  Geometry                      : 21
  Rates & Speed                 : 105
  Percentages & Ratios          : 188
  Money & Pricing               : 423
  Fractions & Decimals          : 172
  Multiplication & Division     : 25
  Arithmetic & Multi-step       : 385
  WARNING: concept 'Geometry' has only 21 samples (quota=500); using all 21
  WARNING: concept 'Rates & Speed' has only 105 samples (quota=500); using all 105
  WARNING: concept 'Percentages & Ratios' has only 188 samples (quota=500); using all 188
  WARNING: concept 'Money & Pricing' has only 423 samples (quota=500); using all 423
  WARNING: concept 'Fractions & Decimals' has only 172 samples (quota=500); using all 172
  WARNING: concept 'Multiplication & Division' has only 25 samples (quota=500); using all 25
  WARNING: concept 'Arithmetic & Multi-step' has only 385 samples (quota=500); using all 385

Stratified sample counts (total=1319):
  Geometry                      : 21
  Rates & Speed                 : 105
  Percentages & Ratios          : 188
  Money & Pricing               : 423
  Fractions & Decimals          : 172
  Multiplication & Division     : 25
  Arithmetic & Multi-step       : 385
[1/1319] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=3.0, Correct=False, Latent shape=torch.Size([6, 768])
[870/1319] Label=Percentages & Ratios         Expected=70.0, Predicted=70.0, Correct=True, Latent shape=torch.Size([6, 768])
[871/1319] Label=Money & Pricing              Expected=20000.0, Predicted=20000.0, Correct=True, Latent shape=torch.Size([6, 768])
[872/1319] Label=Money & Pricing              Expected=20.0, Predicted=0.5, Correct=False, Latent shape=torch.Size([6, 768])
[873/1319] Label=Percentages & Ratios         Expected=40.0, Predicted=80.0, Correct=False, Latent shape=torch.Size([6, 768])
[874/1319] Label=Percentages & Ratios         Expected=1198.0, Predicted=160.0, Correct=False, Latent shape=torch.Size([6, 768])
[875/1319] Label=Rates & Speed                Expected=440.0, Predicted=200.0, Correct=False, Latent shape=torch.Size([6, 768])
[876/1319] Label=Arithmetic & Multi-step      Expected=74.0, Predicted=74.0, Correct=True, Latent shape=torch.Size([6, 768])
[877/1319] Label=Percentages & Ratios         Expected=280.0, Predicted=168.0, Correct=False, Latent shape=torch.Size([6, 768])
[878/1319] Label=Fractions & Decimals         Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[879/1319] Label=Fractions & Decimals         Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[880/1319] Label=Money & Pricing              Expected=85.0, Predicted=85.0, Correct=True, Latent shape=torch.Size([6, 768])
[881/1319] Label=Money & Pricing              Expected=31.0, Predicted=30.0, Correct=False, Latent shape=torch.Size([6, 768])
[882/1319] Label=Money & Pricing              Expected=3.0, Predicted=3.0, Correct=True, Latent shape=torch.Size([6, 768])
[883/1319] Label=Percentages & Ratios         Expected=50.0, Predicted=15.0, Correct=False, Latent shape=torch.Size([6, 768])
[884/1319] Label=Money & Pricing              Expected=140000.0, Predicted=140000.0, Correct=True, Latent shape=torch.Size([6, 768])
[885/1319] Label=Fractions & Decimals         Expected=43.0, Predicted=53.0, Correct=False, Latent shape=torch.Size([6, 768])
[886/1319] Label=Arithmetic & Multi-step      Expected=8.0, Predicted=4.0, Correct=False, Latent shape=torch.Size([6, 768])
[887/1319] Label=Arithmetic & Multi-step      Expected=180.0, Predicted=180.0, Correct=True, Latent shape=torch.Size([6, 768])
[888/1319] Label=Geometry                     Expected=101.0, Predicted=101.0, Correct=True, Latent shape=torch.Size([6, 768])
[889/1319] Label=Arithmetic & Multi-step      Expected=8.0, Predicted=8.0, Correct=True, Latent shape=torch.Size([6, 768])
[890/1319] Label=Money & Pricing              Expected=15.0, Predicted=5.0, Correct=False, Latent shape=torch.Size([6, 768])
[891/1319] Label=Money & Pricing              Expected=2.0, Predicted=6.0, Correct=False, Latent shape=torch.Size([6, 768])
[892/1319] Label=Rates & Speed                Expected=20.0, Predicted=70.0, Correct=False, Latent shape=torch.Size([6, 768])
[893/1319] Label=Geometry                     Expected=144.0, Predicted=96.0, Correct=False, Latent shape=torch.Size([6, 768])
[894/1319] Label=Money & Pricing              Expected=540.0, Predicted=360.0, Correct=False, Latent shape=torch.Size([6, 768])
[895/1319] Label=Arithmetic & Multi-step      Expected=8.0, Predicted=21.0, Correct=False, Latent shape=torch.Size([6, 768])
[896/1319] Label=Arithmetic & Multi-step      Expected=24.0, Predicted=24.0, Correct=True, Latent shape=torch.Size([6, 768])
[897/1319] Label=Money & Pricing              Expected=76.0, Predicted=76.0, Correct=True, Latent shape=torch.Size([6, 768])
[898/1319] Label=Percentages & Ratios         Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[899/1319] Label=Arithmetic & Multi-step      Expected=60000.0, Predicted=60000.0, Correct=True, Latent shape=torch.Size([6, 768])
[900/1319] Label=Arithmetic & Multi-step      Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[901/1319] Label=Arithmetic & Multi-step      Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[902/1319] Label=Money & Pricing              Expected=251.0, Predicted=692.0, Correct=False, Latent shape=torch.Size([6, 768])
[903/1319] Label=Geometry                     Expected=68.0, Predicted=64.0, Correct=False, Latent shape=torch.Size([6, 768])
[904/1319] Label=Percentages & Ratios         Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[905/1319] Label=Arithmetic & Multi-step      Expected=82.0, Predicted=370.0, Correct=False, Latent shape=torch.Size([6, 768])
[906/1319] Label=Arithmetic & Multi-step      Expected=14.0, Predicted=14.0, Correct=True, Latent shape=torch.Size([6, 768])
[907/1319] Label=Arithmetic & Multi-step      Expected=21.0, Predicted=21.0, Correct=True, Latent shape=torch.Size([6, 768])
[908/1319] Label=Money & Pricing              Expected=25.0, Predicted=30.0, Correct=False, Latent shape=torch.Size([6, 768])
[909/1319] Label=Arithmetic & Multi-step      Expected=32.0, Predicted=25.0, Correct=False, Latent shape=torch.Size([6, 768])
[910/1319] Label=Multiplication & Division    Expected=66.0, Predicted=80.0, Correct=False, Latent shape=torch.Size([6, 768])
[911/1319] Label=Fractions & Decimals         Expected=85000.0, Predicted=27000.0, Correct=False, Latent shape=torch.Size([6, 768])
[912/1319] Label=Percentages & Ratios         Expected=7300.0, Predicted=600.0, Correct=False, Latent shape=torch.Size([6, 768])
[913/1319] Label=Percentages & Ratios         Expected=450.0, Predicted=1000.0, Correct=False, Latent shape=torch.Size([6, 768])
[914/1319] Label=Money & Pricing              Expected=123.0, Predicted=31.0, Correct=False, Latent shape=torch.Size([6, 768])
[915/1319] Label=Arithmetic & Multi-step      Expected=7.0, Predicted=7.0, Correct=True, Latent shape=torch.Size([6, 768])
[916/1319] Label=Money & Pricing              Expected=21.0, Predicted=21.0, Correct=True, Latent shape=torch.Size([6, 768])
[917/1319] Label=Money & Pricing              Expected=6250.0, Predicted=625.0, Correct=False, Latent shape=torch.Size([6, 768])
[918/1319] Label=Percentages & Ratios         Expected=5600.0, Predicted=1200.0, Correct=False, Latent shape=torch.Size([6, 768])
[919/1319] Label=Arithmetic & Multi-step      Expected=22.0, Predicted=66.0, Correct=False, Latent shape=torch.Size([6, 768])
[920/1319] Label=Arithmetic & Multi-step      Expected=87.0, Predicted=78.0, Correct=False, Latent shape=torch.Size([6, 768])
[921/1319] Label=Rates & Speed                Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[922/1319] Label=Money & Pricing              Expected=14400.0, Predicted=12000.0, Correct=False, Latent shape=torch.Size([6, 768])
[923/1319] Label=Arithmetic & Multi-step      Expected=100.0, Predicted=260.0, Correct=False, Latent shape=torch.Size([6, 768])
[924/1319] Label=Fractions & Decimals         Expected=100.0, Predicted=100.0, Correct=True, Latent shape=torch.Size([6, 768])
[925/1319] Label=Arithmetic & Multi-step      Expected=90.0, Predicted=90.0, Correct=True, Latent shape=torch.Size([6, 768])
[926/1319] Label=Money & Pricing              Expected=300.0, Predicted=300.0, Correct=True, Latent shape=torch.Size([6, 768])
[927/1319] Label=Money & Pricing              Expected=4.0, Predicted=166.67, Correct=False, Latent shape=torch.Size([6, 768])
[928/1319] Label=Arithmetic & Multi-step      Expected=60.0, Predicted=52.5, Correct=False, Latent shape=torch.Size([6, 768])
[929/1319] Label=Money & Pricing              Expected=9.0, Predicted=9.0, Correct=True, Latent shape=torch.Size([6, 768])
[930/1319] Label=Rates & Speed                Expected=4.0, Predicted=6.0, Correct=False, Latent shape=torch.Size([6, 768])
[931/1319] Label=Fractions & Decimals         Expected=7.0, Predicted=7.0, Correct=True, Latent shape=torch.Size([6, 768])
[932/1319] Label=Money & Pricing              Expected=48.0, Predicted=39.0, Correct=False, Latent shape=torch.Size([6, 768])
[933/1319] Label=Money & Pricing              Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[934/1319] Label=Fractions & Decimals         Expected=6.0, Predicted=0.75, Correct=False, Latent shape=torch.Size([6, 768])
[935/1319] Label=Rates & Speed                Expected=6.0, Predicted=1.4, Correct=False, Latent shape=torch.Size([6, 768])
[936/1319] Label=Money & Pricing              Expected=90.0, Predicted=25.0, Correct=False, Latent shape=torch.Size([6, 768])
[937/1319] Label=Multiplication & Division    Expected=621.0, Predicted=2100.0, Correct=False, Latent shape=torch.Size([6, 768])
[938/1319] Label=Arithmetic & Multi-step      Expected=576.0, Predicted=288.0, Correct=False, Latent shape=torch.Size([6, 768])
[939/1319] Label=Money & Pricing              Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[940/1319] Label=Arithmetic & Multi-step      Expected=9.0, Predicted=9.0, Correct=True, Latent shape=torch.Size([6, 768])
[941/1319] Label=Money & Pricing              Expected=70.0, Predicted=100.0, Correct=False, Latent shape=torch.Size([6, 768])
[942/1319] Label=Arithmetic & Multi-step      Expected=50.0, Predicted=50.0, Correct=True, Latent shape=torch.Size([6, 768])
[943/1319] Label=Money & Pricing              Expected=200.0, Predicted=200.0, Correct=True, Latent shape=torch.Size([6, 768])
[944/1319] Label=Money & Pricing              Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[945/1319] Label=Money & Pricing              Expected=2.0, Predicted=8.0, Correct=False, Latent shape=torch.Size([6, 768])
[946/1319] Label=Money & Pricing              Expected=21.0, Predicted=8.33, Correct=False, Latent shape=torch.Size([6, 768])
[947/1319] Label=Arithmetic & Multi-step      Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[948/1319] Label=Money & Pricing              Expected=12.0, Predicted=6.0, Correct=False, Latent shape=torch.Size([6, 768])
[949/1319] Label=Fractions & Decimals         Expected=168.0, Predicted=192.0, Correct=False, Latent shape=torch.Size([6, 768])
[950/1319] Label=Arithmetic & Multi-step      Expected=15.0, Predicted=2.5, Correct=False, Latent shape=torch.Size([6, 768])
[951/1319] Label=Arithmetic & Multi-step      Expected=20.0, Predicted=14.0, Correct=False, Latent shape=torch.Size([6, 768])
[952/1319] Label=Geometry                     Expected=3160.0, Predicted=124800.0, Correct=False, Latent shape=torch.Size([6, 768])
[953/1319] Label=Percentages & Ratios         Expected=16.0, Predicted=21.0, Correct=False, Latent shape=torch.Size([6, 768])
[954/1319] Label=Money & Pricing              Expected=18.0, Predicted=30.0, Correct=False, Latent shape=torch.Size([6, 768])
[955/1319] Label=Money & Pricing              Expected=84.0, Predicted=36.0, Correct=False, Latent shape=torch.Size([6, 768])
[956/1319] Label=Fractions & Decimals         Expected=2.0, Predicted=4.0, Correct=False, Latent shape=torch.Size([6, 768])
[957/1319] Label=Arithmetic & Multi-step      Expected=8.0, Predicted=8.0, Correct=True, Latent shape=torch.Size([6, 768])
[958/1319] Label=Arithmetic & Multi-step      Expected=270.0, Predicted=270.0, Correct=True, Latent shape=torch.Size([6, 768])
[959/1319] Label=Arithmetic & Multi-step      Expected=36.0, Predicted=24.0, Correct=False, Latent shape=torch.Size([6, 768])
[960/1319] Label=Arithmetic & Multi-step      Expected=5.0, Predicted=0.5, Correct=False, Latent shape=torch.Size([6, 768])
[961/1319] Label=Arithmetic & Multi-step      Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[962/1319] Label=Fractions & Decimals         Expected=19.0, Predicted=23.0, Correct=False, Latent shape=torch.Size([6, 768])
[963/1319] Label=Money & Pricing              Expected=60.0, Predicted=380.0, Correct=False, Latent shape=torch.Size([6, 768])
[964/1319] Label=Fractions & Decimals         Expected=350.0, Predicted=340.0, Correct=False, Latent shape=torch.Size([6, 768])
[965/1319] Label=Money & Pricing              Expected=306.0, Predicted=306.0, Correct=True, Latent shape=torch.Size([6, 768])
[966/1319] Label=Money & Pricing              Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[967/1319] Label=Money & Pricing              Expected=58.0, Predicted=62.0, Correct=False, Latent shape=torch.Size([6, 768])
[968/1319] Label=Arithmetic & Multi-step      Expected=15.0, Predicted=18.0, Correct=False, Latent shape=torch.Size([6, 768])
[969/1319] Label=Fractions & Decimals         Expected=15.0, Predicted=30.0, Correct=False, Latent shape=torch.Size([6, 768])
[970/1319] Label=Rates & Speed                Expected=2.0, Predicted=2.0, Correct=True, Latent shape=torch.Size([6, 768])
[971/1319] Label=Fractions & Decimals         Expected=112.0, Predicted=120.0, Correct=False, Latent shape=torch.Size([6, 768])
[972/1319] Label=Multiplication & Division    Expected=73.0, Predicted=82.0, Correct=False, Latent shape=torch.Size([6, 768])
[973/1319] Label=Arithmetic & Multi-step      Expected=9.0, Predicted=-2.0, Correct=False, Latent shape=torch.Size([6, 768])
[974/1319] Label=Money & Pricing              Expected=20.0, Predicted=24.0, Correct=False, Latent shape=torch.Size([6, 768])
[975/1319] Label=Rates & Speed                Expected=230.0, Predicted=115.0, Correct=False, Latent shape=torch.Size([6, 768])
[976/1319] Label=Percentages & Ratios         Expected=114200.0, Predicted=101000.0, Correct=False, Latent shape=torch.Size([6, 768])
[977/1319] Label=Arithmetic & Multi-step      Expected=76.0, Predicted=4.0, Correct=False, Latent shape=torch.Size([6, 768])
[978/1319] Label=Arithmetic & Multi-step      Expected=27.0, Predicted=12.0, Correct=False, Latent shape=torch.Size([6, 768])
[979/1319] Label=Fractions & Decimals         Expected=1.0, Predicted=2.67, Correct=False, Latent shape=torch.Size([6, 768])
[980/1319] Label=Money & Pricing              Expected=100.0, Predicted=100.0, Correct=True, Latent shape=torch.Size([6, 768])
[981/1319] Label=Fractions & Decimals         Expected=9.0, Predicted=-4.0, Correct=False, Latent shape=torch.Size([6, 768])
[982/1319] Label=Money & Pricing              Expected=48.0, Predicted=49.0, Correct=False, Latent shape=torch.Size([6, 768])
[983/1319] Label=Arithmetic & Multi-step      Expected=78.0, Predicted=88.0, Correct=False, Latent shape=torch.Size([6, 768])
[984/1319] Label=Money & Pricing              Expected=13.0, Predicted=15.0, Correct=False, Latent shape=torch.Size([6, 768])
[985/1319] Label=Money & Pricing              Expected=45000.0, Predicted=225000.0, Correct=False, Latent shape=torch.Size([6, 768])
[986/1319] Label=Percentages & Ratios         Expected=17.0, Predicted=8.0, Correct=False, Latent shape=torch.Size([6, 768])
[987/1319] Label=Fractions & Decimals         Expected=15.0, Predicted=5.0, Correct=False, Latent shape=torch.Size([6, 768])
[988/1319] Label=Money & Pricing              Expected=65960.0, Predicted=3140.0, Correct=False, Latent shape=torch.Size([6, 768])
[989/1319] Label=Arithmetic & Multi-step      Expected=200.0, Predicted=200.0, Correct=True, Latent shape=torch.Size([6, 768])
[990/1319] Label=Arithmetic & Multi-step      Expected=280.0, Predicted=310.0, Correct=False, Latent shape=torch.Size([6, 768])
[991/1319] Label=Arithmetic & Multi-step      Expected=40.0, Predicted=40.0, Correct=True, Latent shape=torch.Size([6, 768])
[992/1319] Label=Arithmetic & Multi-step      Expected=310.0, Predicted=310.0, Correct=True, Latent shape=torch.Size([6, 768])
[993/1319] Label=Fractions & Decimals         Expected=180.0, Predicted=240.0, Correct=False, Latent shape=torch.Size([6, 768])
[994/1319] Label=Arithmetic & Multi-step      Expected=3.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[995/1319] Label=Percentages & Ratios         Expected=75.0, Predicted=15.0, Correct=False, Latent shape=torch.Size([6, 768])
[996/1319] Label=Money & Pricing              Expected=30.0, Predicted=3.92, Correct=False, Latent shape=torch.Size([6, 768])
[997/1319] Label=Multiplication & Division    Expected=172.0, Predicted=72.0, Correct=False, Latent shape=torch.Size([6, 768])
[998/1319] Label=Percentages & Ratios         Expected=106.0, Predicted=106.0, Correct=True, Latent shape=torch.Size([6, 768])
[999/1319] Label=Money & Pricing              Expected=110.0, Predicted=185.0, Correct=False, Latent shape=torch.Size([6, 768])
[1000/1319] Label=Money & Pricing              Expected=48.0, Predicted=8.0, Correct=False, Latent shape=torch.Size([6, 768])
[1001/1319] Label=Geometry                     Expected=70.0, Predicted=70.0, Correct=True, Latent shape=torch.Size([6, 768])
[1002/1319] Label=Money & Pricing              Expected=762.0, Predicted=765.0, Correct=False, Latent shape=torch.Size([6, 768])
[1003/1319] Label=Money & Pricing              Expected=250.0, Predicted=250.0, Correct=True, Latent shape=torch.Size([6, 768])
[1004/1319] Label=Money & Pricing              Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[1005/1319] Label=Money & Pricing              Expected=157.0, Predicted=167.0, Correct=False, Latent shape=torch.Size([6, 768])
[1006/1319] Label=Money & Pricing              Expected=128.0, Predicted=134.0, Correct=False, Latent shape=torch.Size([6, 768])
[1007/1319] Label=Arithmetic & Multi-step      Expected=68.0, Predicted=65.0, Correct=False, Latent shape=torch.Size([6, 768])
[1008/1319] Label=Percentages & Ratios         Expected=2400.0, Predicted=1200.0, Correct=False, Latent shape=torch.Size([6, 768])
[1009/1319] Label=Arithmetic & Multi-step      Expected=4000.0, Predicted=2000.0, Correct=False, Latent shape=torch.Size([6, 768])
[1010/1319] Label=Money & Pricing              Expected=34.0, Predicted=34.0, Correct=True, Latent shape=torch.Size([6, 768])
[1011/1319] Label=Arithmetic & Multi-step      Expected=30.0, Predicted=40.0, Correct=False, Latent shape=torch.Size([6, 768])
[1012/1319] Label=Money & Pricing              Expected=10.0, Predicted=4.0, Correct=False, Latent shape=torch.Size([6, 768])
[1013/1319] Label=Arithmetic & Multi-step      Expected=98.0, Predicted=93.0, Correct=False, Latent shape=torch.Size([6, 768])
[1014/1319] Label=Arithmetic & Multi-step      Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[1015/1319] Label=Arithmetic & Multi-step      Expected=45.0, Predicted=25.0, Correct=False, Latent shape=torch.Size([6, 768])
[1016/1319] Label=Percentages & Ratios         Expected=10.0, Predicted=1.0, Correct=False, Latent shape=torch.Size([6, 768])
[1017/1319] Label=Fractions & Decimals         Expected=2000.0, Predicted=2000.0, Correct=True, Latent shape=torch.Size([6, 768])
[1018/1319] Label=Money & Pricing              Expected=1200.0, Predicted=1200.0, Correct=True, Latent shape=torch.Size([6, 768])
[1019/1319] Label=Money & Pricing              Expected=1100.0, Predicted=2500.0, Correct=False, Latent shape=torch.Size([6, 768])
[1020/1319] Label=Arithmetic & Multi-step      Expected=319.0, Predicted=220.0, Correct=False, Latent shape=torch.Size([6, 768])
[1021/1319] Label=Arithmetic & Multi-step      Expected=68.0, Predicted=16.0, Correct=False, Latent shape=torch.Size([6, 768])
[1022/1319] Label=Percentages & Ratios         Expected=50.0, Predicted=62.5, Correct=False, Latent shape=torch.Size([6, 768])
[1023/1319] Label=Fractions & Decimals         Expected=40.0, Predicted=40.0, Correct=True, Latent shape=torch.Size([6, 768])
[1024/1319] Label=Percentages & Ratios         Expected=10.0, Predicted=50.0, Correct=False, Latent shape=torch.Size([6, 768])
[1025/1319] Label=Arithmetic & Multi-step      Expected=3.0, Predicted=4.2, Correct=False, Latent shape=torch.Size([6, 768])
[1026/1319] Label=Fractions & Decimals         Expected=30.0, Predicted=18.0, Correct=False, Latent shape=torch.Size([6, 768])
[1027/1319] Label=Money & Pricing              Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[1028/1319] Label=Fractions & Decimals         Expected=2000.0, Predicted=3000.0, Correct=False, Latent shape=torch.Size([6, 768])
[1029/1319] Label=Money & Pricing              Expected=3.0, Predicted=5.0, Correct=False, Latent shape=torch.Size([6, 768])
[1030/1319] Label=Percentages & Ratios         Expected=31.0, Predicted=157.5, Correct=False, Latent shape=torch.Size([6, 768])
[1031/1319] Label=Arithmetic & Multi-step      Expected=40.0, Predicted=80.0, Correct=False, Latent shape=torch.Size([6, 768])
[1032/1319] Label=Arithmetic & Multi-step      Expected=5760.0, Predicted=148.0, Correct=False, Latent shape=torch.Size([6, 768])
[1033/1319] Label=Money & Pricing              Expected=240.0, Predicted=26.0, Correct=False, Latent shape=torch.Size([6, 768])
[1034/1319] Label=Money & Pricing              Expected=6.0, Predicted=3.0, Correct=False, Latent shape=torch.Size([6, 768])
[1035/1319] Label=Percentages & Ratios         Expected=142.0, Predicted=220.0, Correct=False, Latent shape=torch.Size([6, 768])
[1036/1319] Label=Arithmetic & Multi-step      Expected=675.0, Predicted=750.0, Correct=False, Latent shape=torch.Size([6, 768])
[1037/1319] Label=Fractions & Decimals         Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[1038/1319] Label=Fractions & Decimals         Expected=336.0, Predicted=336.0, Correct=True, Latent shape=torch.Size([6, 768])
[1039/1319] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[1040/1319] Label=Arithmetic & Multi-step      Expected=448.0, Predicted=448.0, Correct=True, Latent shape=torch.Size([6, 768])
[1041/1319] Label=Arithmetic & Multi-step      Expected=31.0, Predicted=43.0, Correct=False, Latent shape=torch.Size([6, 768])
[1042/1319] Label=Arithmetic & Multi-step      Expected=20.0, Predicted=10.0, Correct=False, Latent shape=torch.Size([6, 768])
[1043/1319] Label=Percentages & Ratios         Expected=24.0, Predicted=20.0, Correct=False, Latent shape=torch.Size([6, 768])
[1044/1319] Label=Arithmetic & Multi-step      Expected=80.0, Predicted=140.0, Correct=False, Latent shape=torch.Size([6, 768])
[1045/1319] Label=Money & Pricing              Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[1046/1319] Label=Arithmetic & Multi-step      Expected=240.0, Predicted=210.0, Correct=False, Latent shape=torch.Size([6, 768])
[1047/1319] Label=Arithmetic & Multi-step      Expected=142.0, Predicted=142.0, Correct=True, Latent shape=torch.Size([6, 768])
[1048/1319] Label=Money & Pricing              Expected=14.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[1049/1319] Label=Arithmetic & Multi-step      Expected=30.0, Predicted=35.0, Correct=False, Latent shape=torch.Size([6, 768])
[1050/1319] Label=Arithmetic & Multi-step      Expected=11.0, Predicted=11.0, Correct=True, Latent shape=torch.Size([6, 768])
[1051/1319] Label=Multiplication & Division    Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[1052/1319] Label=Arithmetic & Multi-step      Expected=540.0, Predicted=180.0, Correct=False, Latent shape=torch.Size([6, 768])
[1053/1319] Label=Fractions & Decimals         Expected=15.0, Predicted=15.33, Correct=False, Latent shape=torch.Size([6, 768])
[1054/1319] Label=Rates & Speed                Expected=15.0, Predicted=10.0, Correct=False, Latent shape=torch.Size([6, 768])
[1055/1319] Label=Arithmetic & Multi-step      Expected=40.0, Predicted=5.0, Correct=False, Latent shape=torch.Size([6, 768])
[1056/1319] Label=Money & Pricing              Expected=294.0, Predicted=490.0, Correct=False, Latent shape=torch.Size([6, 768])
[1057/1319] Label=Money & Pricing              Expected=10.0, Predicted=25.0, Correct=False, Latent shape=torch.Size([6, 768])
[1058/1319] Label=Rates & Speed                Expected=560.0, Predicted=280.0, Correct=False, Latent shape=torch.Size([6, 768])
[1059/1319] Label=Arithmetic & Multi-step      Expected=14.0, Predicted=14.0, Correct=True, Latent shape=torch.Size([6, 768])
[1060/1319] Label=Percentages & Ratios         Expected=300.0, Predicted=300.0, Correct=True, Latent shape=torch.Size([6, 768])
[1061/1319] Label=Arithmetic & Multi-step      Expected=298.0, Predicted=278.0, Correct=False, Latent shape=torch.Size([6, 768])
[1062/1319] Label=Arithmetic & Multi-step      Expected=81.0, Predicted=12.0, Correct=False, Latent shape=torch.Size([6, 768])
[1063/1319] Label=Percentages & Ratios         Expected=2.0, Predicted=3.33, Correct=False, Latent shape=torch.Size([6, 768])
[1064/1319] Label=Rates & Speed                Expected=50.0, Predicted=55.0, Correct=False, Latent shape=torch.Size([6, 768])
[1065/1319] Label=Fractions & Decimals         Expected=43.0, Predicted=57.0, Correct=False, Latent shape=torch.Size([6, 768])
[1066/1319] Label=Multiplication & Division    Expected=48.0, Predicted=48.0, Correct=True, Latent shape=torch.Size([6, 768])
[1067/1319] Label=Money & Pricing              Expected=50.0, Predicted=26.0, Correct=False, Latent shape=torch.Size([6, 768])
[1068/1319] Label=Arithmetic & Multi-step      Expected=310.0, Predicted=70.0, Correct=False, Latent shape=torch.Size([6, 768])
[1069/1319] Label=Percentages & Ratios         Expected=89.0, Predicted=24.0, Correct=False, Latent shape=torch.Size([6, 768])
[1070/1319] Label=Money & Pricing              Expected=80.0, Predicted=80.0, Correct=True, Latent shape=torch.Size([6, 768])
[1071/1319] Label=Arithmetic & Multi-step      Expected=13.0, Predicted=13.0, Correct=True, Latent shape=torch.Size([6, 768])
[1072/1319] Label=Arithmetic & Multi-step      Expected=147.0, Predicted=147.0, Correct=True, Latent shape=torch.Size([6, 768])
[1073/1319] Label=Money & Pricing              Expected=62.0, Predicted=5400.0, Correct=False, Latent shape=torch.Size([6, 768])
[1074/1319] Label=Fractions & Decimals         Expected=84.0, Predicted=76.0, Correct=False, Latent shape=torch.Size([6, 768])
[1075/1319] Label=Percentages & Ratios         Expected=45.0, Predicted=45.0, Correct=True, Latent shape=torch.Size([6, 768])
[1076/1319] Label=Money & Pricing              Expected=77.0, Predicted=810.0, Correct=False, Latent shape=torch.Size([6, 768])
[1077/1319] Label=Money & Pricing              Expected=32.0, Predicted=8.0, Correct=False, Latent shape=torch.Size([6, 768])
[1078/1319] Label=Percentages & Ratios         Expected=9.0, Predicted=5.0, Correct=False, Latent shape=torch.Size([6, 768])
[1079/1319] Label=Percentages & Ratios         Expected=803.0, Predicted=730.0, Correct=False, Latent shape=torch.Size([6, 768])
[1080/1319] Label=Money & Pricing              Expected=594.0, Predicted=600.0, Correct=False, Latent shape=torch.Size([6, 768])
[1081/1319] Label=Multiplication & Division    Expected=2.0, Predicted=2.0, Correct=True, Latent shape=torch.Size([6, 768])
[1082/1319] Label=Arithmetic & Multi-step      Expected=17.0, Predicted=21.0, Correct=False, Latent shape=torch.Size([6, 768])
[1083/1319] Label=Money & Pricing              Expected=3.0, Predicted=8.0, Correct=False, Latent shape=torch.Size([6, 768])
[1084/1319] Label=Money & Pricing              Expected=1000.0, Predicted=1000.0, Correct=True, Latent shape=torch.Size([6, 768])
[1085/1319] Label=Percentages & Ratios         Expected=366.0, Predicted=378.0, Correct=False, Latent shape=torch.Size([6, 768])
[1086/1319] Label=Arithmetic & Multi-step      Expected=15.0, Predicted=5.0, Correct=False, Latent shape=torch.Size([6, 768])
[1087/1319] Label=Fractions & Decimals         Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
