======================================================================
Latent COT Dynamical Systems Analysis
======================================================================
Output directory: results\codi_gpt2\20260416_010237

[Step 1] Loading model...
Loading weights:   0%|          | 0/154 [00:00<?, ?it/s]Loading weights: 100%|##########| 154/154 [00:00<00:00, 10216.74it/s]
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Passing `generation_config` together with generation-related arguments=({'num_return_sequences', 'use_cache'}) is deprecated and will be removed in future versions. Please pass either a `generation_config` object OR all generation parameters explicitly, but not both.
Loaded codi model from checkpoints/codi

[Step 2] Running inference on dataset...

GSM8K concept distribution (full train+test split, 8792 rows):
  Geometry                      : 210
  Rates & Speed                 : 675
  Percentages & Ratios          : 1266
  Money & Pricing               : 2741
  Fractions & Decimals          : 1045
  Multiplication & Division     : 224
  Arithmetic & Multi-step       : 2631
  WARNING: concept 'Geometry' has only 210 samples (quota=2858); using all 210
  WARNING: concept 'Rates & Speed' has only 675 samples (quota=2857); using all 675
  WARNING: concept 'Percentages & Ratios' has only 1266 samples (quota=2857); using all 1266
  WARNING: concept 'Money & Pricing' has only 2741 samples (quota=2857); using all 2741
  WARNING: concept 'Fractions & Decimals' has only 1045 samples (quota=2857); using all 1045
  WARNING: concept 'Multiplication & Division' has only 224 samples (quota=2857); using all 224
  WARNING: concept 'Arithmetic & Multi-step' has only 2631 samples (quota=2857); using all 2631

Stratified sample counts (total=8792):
  Geometry                      : 210
  Rates & Speed                 : 675
  Percentages & Ratios          : 1266
  Money & Pricing               : 2741
  Fractions & Decimals          : 1045
  Multiplication & Division     : 224
  Arithmetic & Multi-step       : 2631
[1/8792] Label=Arithmetic & Multi-step      Expected=7.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[204/8792] Label=Percentages & Ratios         Expected=140.0, Predicted=140.0, Correct=True, Latent shape=torch.Size([6, 768])
[205/8792] Label=Money & Pricing              Expected=96.0, Predicted=96.0, Correct=True, Latent shape=torch.Size([6, 768])
[206/8792] Label=Percentages & Ratios         Expected=150.0, Predicted=180.0, Correct=False, Latent shape=torch.Size([6, 768])
[207/8792] Label=Arithmetic & Multi-step      Expected=32.0, Predicted=32.0, Correct=True, Latent shape=torch.Size([6, 768])
[208/8792] Label=Money & Pricing              Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[209/8792] Label=Arithmetic & Multi-step      Expected=400.0, Predicted=320.0, Correct=False, Latent shape=torch.Size([6, 768])
[210/8792] Label=Money & Pricing              Expected=35.0, Predicted=-12.0, Correct=False, Latent shape=torch.Size([6, 768])
[211/8792] Label=Arithmetic & Multi-step      Expected=50.0, Predicted=41.25, Correct=False, Latent shape=torch.Size([6, 768])
[212/8792] Label=Arithmetic & Multi-step      Expected=48.0, Predicted=0.0, Correct=False, Latent shape=torch.Size([6, 768])
[213/8792] Label=Fractions & Decimals         Expected=11.0, Predicted=8.0, Correct=False, Latent shape=torch.Size([6, 768])
[214/8792] Label=Fractions & Decimals         Expected=33.0, Predicted=33.0, Correct=True, Latent shape=torch.Size([6, 768])
[215/8792] Label=Percentages & Ratios         Expected=35.0, Predicted=35.0, Correct=True, Latent shape=torch.Size([6, 768])
[216/8792] Label=Rates & Speed                Expected=108.0, Predicted=156.0, Correct=False, Latent shape=torch.Size([6, 768])
[217/8792] Label=Geometry                     Expected=46.0, Predicted=36.0, Correct=False, Latent shape=torch.Size([6, 768])
[218/8792] Label=Rates & Speed                Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[219/8792] Label=Rates & Speed                Expected=100.0, Predicted=100.0, Correct=True, Latent shape=torch.Size([6, 768])
[220/8792] Label=Percentages & Ratios         Expected=27.0, Predicted=27.0, Correct=True, Latent shape=torch.Size([6, 768])
[221/8792] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[222/8792] Label=Money & Pricing              Expected=14.0, Predicted=16.0, Correct=False, Latent shape=torch.Size([6, 768])
[223/8792] Label=Fractions & Decimals         Expected=21.0, Predicted=21.0, Correct=True, Latent shape=torch.Size([6, 768])
[224/8792] Label=Fractions & Decimals         Expected=15.0, Predicted=17.0, Correct=False, Latent shape=torch.Size([6, 768])
[225/8792] Label=Rates & Speed                Expected=36.0, Predicted=36.0, Correct=True, Latent shape=torch.Size([6, 768])
[226/8792] Label=Money & Pricing              Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[227/8792] Label=Money & Pricing              Expected=245.0, Predicted=245.0, Correct=True, Latent shape=torch.Size([6, 768])
[228/8792] Label=Money & Pricing              Expected=36.0, Predicted=36.0, Correct=True, Latent shape=torch.Size([6, 768])
[229/8792] Label=Fractions & Decimals         Expected=7.0, Predicted=7.0, Correct=True, Latent shape=torch.Size([6, 768])
[230/8792] Label=Arithmetic & Multi-step      Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[231/8792] Label=Fractions & Decimals         Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[232/8792] Label=Arithmetic & Multi-step      Expected=36.0, Predicted=36.0, Correct=True, Latent shape=torch.Size([6, 768])
[233/8792] Label=Money & Pricing              Expected=2.0, Predicted=6.0, Correct=False, Latent shape=torch.Size([6, 768])
[234/8792] Label=Money & Pricing              Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[235/8792] Label=Money & Pricing              Expected=13140.0, Predicted=13140.0, Correct=True, Latent shape=torch.Size([6, 768])
[236/8792] Label=Geometry                     Expected=852.0, Predicted=-2260.0, Correct=False, Latent shape=torch.Size([6, 768])
[237/8792] Label=Arithmetic & Multi-step      Expected=9.0, Predicted=9.0, Correct=True, Latent shape=torch.Size([6, 768])
[238/8792] Label=Money & Pricing              Expected=1500.0, Predicted=857.0, Correct=False, Latent shape=torch.Size([6, 768])
[239/8792] Label=Fractions & Decimals         Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[240/8792] Label=Money & Pricing              Expected=55.0, Predicted=55.0, Correct=True, Latent shape=torch.Size([6, 768])
[241/8792] Label=Arithmetic & Multi-step      Expected=5120.0, Predicted=2560.0, Correct=False, Latent shape=torch.Size([6, 768])
[242/8792] Label=Rates & Speed                Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[243/8792] Label=Arithmetic & Multi-step      Expected=15.0, Predicted=18.0, Correct=False, Latent shape=torch.Size([6, 768])
[244/8792] Label=Money & Pricing              Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[245/8792] Label=Percentages & Ratios         Expected=20.0, Predicted=33.33, Correct=False, Latent shape=torch.Size([6, 768])
[246/8792] Label=Fractions & Decimals         Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[247/8792] Label=Money & Pricing              Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[248/8792] Label=Money & Pricing              Expected=360.0, Predicted=360.0, Correct=True, Latent shape=torch.Size([6, 768])
[249/8792] Label=Arithmetic & Multi-step      Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[250/8792] Label=Fractions & Decimals         Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[251/8792] Label=Percentages & Ratios         Expected=25.0, Predicted=20.0, Correct=False, Latent shape=torch.Size([6, 768])
[252/8792] Label=Money & Pricing              Expected=24.0, Predicted=24.0, Correct=True, Latent shape=torch.Size([6, 768])
[253/8792] Label=Arithmetic & Multi-step      Expected=160.0, Predicted=160.0, Correct=True, Latent shape=torch.Size([6, 768])
[254/8792] Label=Fractions & Decimals         Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[255/8792] Label=Rates & Speed                Expected=8.0, Predicted=8.0, Correct=True, Latent shape=torch.Size([6, 768])
[256/8792] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[257/8792] Label=Money & Pricing              Expected=95.0, Predicted=95.0, Correct=True, Latent shape=torch.Size([6, 768])
[258/8792] Label=Arithmetic & Multi-step      Expected=69.0, Predicted=65.0, Correct=False, Latent shape=torch.Size([6, 768])
[259/8792] Label=Money & Pricing              Expected=45.0, Predicted=45.0, Correct=True, Latent shape=torch.Size([6, 768])
[260/8792] Label=Money & Pricing              Expected=5.0, Predicted=4.8, Correct=False, Latent shape=torch.Size([6, 768])
[261/8792] Label=Arithmetic & Multi-step      Expected=2400.0, Predicted=2400.0, Correct=True, Latent shape=torch.Size([6, 768])
[262/8792] Label=Fractions & Decimals         Expected=22.0, Predicted=26.67, Correct=False, Latent shape=torch.Size([6, 768])
[263/8792] Label=Fractions & Decimals         Expected=16.0, Predicted=16.0, Correct=True, Latent shape=torch.Size([6, 768])
[264/8792] Label=Money & Pricing              Expected=14.0, Predicted=14.0, Correct=True, Latent shape=torch.Size([6, 768])
[265/8792] Label=Fractions & Decimals         Expected=32.0, Predicted=46.0, Correct=False, Latent shape=torch.Size([6, 768])
[266/8792] Label=Money & Pricing              Expected=8.0, Predicted=8.0, Correct=True, Latent shape=torch.Size([6, 768])
[267/8792] Label=Percentages & Ratios         Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[268/8792] Label=Percentages & Ratios         Expected=48.0, Predicted=48.0, Correct=True, Latent shape=torch.Size([6, 768])
[269/8792] Label=Arithmetic & Multi-step      Expected=31.0, Predicted=53.0, Correct=False, Latent shape=torch.Size([6, 768])
[270/8792] Label=Money & Pricing              Expected=8.0, Predicted=8.0, Correct=True, Latent shape=torch.Size([6, 768])
[271/8792] Label=Arithmetic & Multi-step      Expected=26.0, Predicted=26.0, Correct=True, Latent shape=torch.Size([6, 768])
[272/8792] Label=Money & Pricing              Expected=7100.0, Predicted=6900.0, Correct=False, Latent shape=torch.Size([6, 768])
[273/8792] Label=Arithmetic & Multi-step      Expected=8.0, Predicted=8.0, Correct=True, Latent shape=torch.Size([6, 768])
[274/8792] Label=Arithmetic & Multi-step      Expected=33.0, Predicted=33.0, Correct=True, Latent shape=torch.Size([6, 768])
[275/8792] Label=Arithmetic & Multi-step      Expected=150.0, Predicted=150.0, Correct=True, Latent shape=torch.Size([6, 768])
[276/8792] Label=Rates & Speed                Expected=11.0, Predicted=11.0, Correct=True, Latent shape=torch.Size([6, 768])
[277/8792] Label=Fractions & Decimals         Expected=19.0, Predicted=19.0, Correct=True, Latent shape=torch.Size([6, 768])
[278/8792] Label=Percentages & Ratios         Expected=10200.0, Predicted=10200.0, Correct=True, Latent shape=torch.Size([6, 768])
[279/8792] Label=Rates & Speed                Expected=1200.0, Predicted=2400.0, Correct=False, Latent shape=torch.Size([6, 768])
[280/8792] Label=Fractions & Decimals         Expected=24.0, Predicted=24.0, Correct=True, Latent shape=torch.Size([6, 768])
[281/8792] Label=Rates & Speed                Expected=4.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[282/8792] Label=Money & Pricing              Expected=65.0, Predicted=65.0, Correct=True, Latent shape=torch.Size([6, 768])
[283/8792] Label=Multiplication & Division    Expected=145.0, Predicted=145.0, Correct=True, Latent shape=torch.Size([6, 768])
[284/8792] Label=Money & Pricing              Expected=1145.0, Predicted=875.0, Correct=False, Latent shape=torch.Size([6, 768])
[285/8792] Label=Arithmetic & Multi-step      Expected=23.0, Predicted=23.0, Correct=True, Latent shape=torch.Size([6, 768])
[286/8792] Label=Percentages & Ratios         Expected=24.0, Predicted=28.8, Correct=False, Latent shape=torch.Size([6, 768])
[287/8792] Label=Arithmetic & Multi-step      Expected=22.0, Predicted=22.0, Correct=True, Latent shape=torch.Size([6, 768])
[288/8792] Label=Arithmetic & Multi-step      Expected=40.0, Predicted=40.0, Correct=True, Latent shape=torch.Size([6, 768])
[289/8792] Label=Arithmetic & Multi-step      Expected=11.0, Predicted=11.0, Correct=True, Latent shape=torch.Size([6, 768])
[290/8792] Label=Fractions & Decimals         Expected=8.0, Predicted=8.0, Correct=True, Latent shape=torch.Size([6, 768])
[291/8792] Label=Fractions & Decimals         Expected=43.0, Predicted=37.0, Correct=False, Latent shape=torch.Size([6, 768])
[292/8792] Label=Arithmetic & Multi-step      Expected=100.0, Predicted=100.0, Correct=True, Latent shape=torch.Size([6, 768])
[293/8792] Label=Arithmetic & Multi-step      Expected=96.0, Predicted=96.0, Correct=True, Latent shape=torch.Size([6, 768])
[294/8792] Label=Money & Pricing              Expected=500.0, Predicted=800.0, Correct=False, Latent shape=torch.Size([6, 768])
[295/8792] Label=Rates & Speed                Expected=140.0, Predicted=140.0, Correct=True, Latent shape=torch.Size([6, 768])
[296/8792] Label=Geometry                     Expected=560.0, Predicted=579.0, Correct=False, Latent shape=torch.Size([6, 768])
[297/8792] Label=Percentages & Ratios         Expected=35.0, Predicted=35.0, Correct=True, Latent shape=torch.Size([6, 768])
[298/8792] Label=Money & Pricing              Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[299/8792] Label=Percentages & Ratios         Expected=38.0, Predicted=54.0, Correct=False, Latent shape=torch.Size([6, 768])
[300/8792] Label=Arithmetic & Multi-step      Expected=26.0, Predicted=28.0, Correct=False, Latent shape=torch.Size([6, 768])
[301/8792] Label=Arithmetic & Multi-step      Expected=106000.0, Predicted=80000.0, Correct=False, Latent shape=torch.Size([6, 768])
[302/8792] Label=Percentages & Ratios         Expected=72.0, Predicted=72.0, Correct=True, Latent shape=torch.Size([6, 768])
[303/8792] Label=Money & Pricing              Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[304/8792] Label=Fractions & Decimals         Expected=19.0, Predicted=34.0, Correct=False, Latent shape=torch.Size([6, 768])
[305/8792] Label=Fractions & Decimals         Expected=40.0, Predicted=30.0, Correct=False, Latent shape=torch.Size([6, 768])
[306/8792] Label=Money & Pricing              Expected=28.0, Predicted=28.0, Correct=True, Latent shape=torch.Size([6, 768])
[307/8792] Label=Money & Pricing              Expected=83.0, Predicted=83.0, Correct=True, Latent shape=torch.Size([6, 768])
[308/8792] Label=Arithmetic & Multi-step      Expected=280.0, Predicted=280.0, Correct=True, Latent shape=torch.Size([6, 768])
[309/8792] Label=Money & Pricing              Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[310/8792] Label=Arithmetic & Multi-step      Expected=390.0, Predicted=390.0, Correct=True, Latent shape=torch.Size([6, 768])
[311/8792] Label=Arithmetic & Multi-step      Expected=16.0, Predicted=16.0, Correct=True, Latent shape=torch.Size([6, 768])
[312/8792] Label=Geometry                     Expected=58.0, Predicted=55.0, Correct=False, Latent shape=torch.Size([6, 768])
[313/8792] Label=Fractions & Decimals         Expected=16.0, Predicted=19.0, Correct=False, Latent shape=torch.Size([6, 768])
[314/8792] Label=Percentages & Ratios         Expected=18.0, Predicted=18.0, Correct=True, Latent shape=torch.Size([6, 768])
[315/8792] Label=Arithmetic & Multi-step      Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[316/8792] Label=Money & Pricing              Expected=50.0, Predicted=45.0, Correct=False, Latent shape=torch.Size([6, 768])
[317/8792] Label=Arithmetic & Multi-step      Expected=13600.0, Predicted=12800.0, Correct=False, Latent shape=torch.Size([6, 768])
[318/8792] Label=Arithmetic & Multi-step      Expected=80.0, Predicted=80.0, Correct=True, Latent shape=torch.Size([6, 768])
[319/8792] Label=Percentages & Ratios         Expected=270.0, Predicted=270.0, Correct=True, Latent shape=torch.Size([6, 768])
[320/8792] Label=Percentages & Ratios         Expected=800.0, Predicted=800.0, Correct=True, Latent shape=torch.Size([6, 768])
[321/8792] Label=Money & Pricing              Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[322/8792] Label=Arithmetic & Multi-step      Expected=25.0, Predicted=22.0, Correct=False, Latent shape=torch.Size([6, 768])
[323/8792] Label=Percentages & Ratios         Expected=110.0, Predicted=90.0, Correct=False, Latent shape=torch.Size([6, 768])
[324/8792] Label=Arithmetic & Multi-step      Expected=1480.0, Predicted=1480.0, Correct=True, Latent shape=torch.Size([6, 768])
[325/8792] Label=Multiplication & Division    Expected=1660.0, Predicted=1660.0, Correct=True, Latent shape=torch.Size([6, 768])
[326/8792] Label=Rates & Speed                Expected=338.0, Predicted=408.0, Correct=False, Latent shape=torch.Size([6, 768])
[327/8792] Label=Arithmetic & Multi-step      Expected=9.0, Predicted=9.0, Correct=True, Latent shape=torch.Size([6, 768])
[328/8792] Label=Money & Pricing              Expected=2.0, Predicted=2.0, Correct=True, Latent shape=torch.Size([6, 768])
[329/8792] Label=Money & Pricing              Expected=141.0, Predicted=141.0, Correct=True, Latent shape=torch.Size([6, 768])
[330/8792] Label=Fractions & Decimals         Expected=58.0, Predicted=58.0, Correct=True, Latent shape=torch.Size([6, 768])
[331/8792] Label=Percentages & Ratios         Expected=28.0, Predicted=28.0, Correct=True, Latent shape=torch.Size([6, 768])
[332/8792] Label=Money & Pricing              Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[333/8792] Label=Money & Pricing              Expected=5.0, Predicted=0.0, Correct=False, Latent shape=torch.Size([6, 768])
[334/8792] Label=Money & Pricing              Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[335/8792] Label=Percentages & Ratios         Expected=354.0, Predicted=351.5, Correct=False, Latent shape=torch.Size([6, 768])
[336/8792] Label=Arithmetic & Multi-step      Expected=310.0, Predicted=310.0, Correct=True, Latent shape=torch.Size([6, 768])
[337/8792] Label=Money & Pricing              Expected=220.0, Predicted=220.0, Correct=True, Latent shape=torch.Size([6, 768])
[338/8792] Label=Arithmetic & Multi-step      Expected=200.0, Predicted=200.0, Correct=True, Latent shape=torch.Size([6, 768])
[339/8792] Label=Money & Pricing              Expected=16.0, Predicted=16.0, Correct=True, Latent shape=torch.Size([6, 768])
[340/8792] Label=Arithmetic & Multi-step      Expected=9.0, Predicted=9.0, Correct=True, Latent shape=torch.Size([6, 768])
[341/8792] Label=Money & Pricing              Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[342/8792] Label=Arithmetic & Multi-step      Expected=45.0, Predicted=45.0, Correct=True, Latent shape=torch.Size([6, 768])
[343/8792] Label=Rates & Speed                Expected=9.0, Predicted=9.0, Correct=True, Latent shape=torch.Size([6, 768])
[344/8792] Label=Money & Pricing              Expected=50.0, Predicted=50.0, Correct=True, Latent shape=torch.Size([6, 768])
[345/8792] Label=Arithmetic & Multi-step      Expected=14.0, Predicted=7.0, Correct=False, Latent shape=torch.Size([6, 768])
[346/8792] Label=Arithmetic & Multi-step      Expected=80.0, Predicted=80.0, Correct=True, Latent shape=torch.Size([6, 768])
[347/8792] Label=Money & Pricing              Expected=124.0, Predicted=131.0, Correct=False, Latent shape=torch.Size([6, 768])
[348/8792] Label=Arithmetic & Multi-step      Expected=2.0, Predicted=3.0, Correct=False, Latent shape=torch.Size([6, 768])
[349/8792] Label=Multiplication & Division    Expected=520.0, Predicted=520.0, Correct=True, Latent shape=torch.Size([6, 768])
[350/8792] Label=Money & Pricing              Expected=69.0, Predicted=63.0, Correct=False, Latent shape=torch.Size([6, 768])
[351/8792] Label=Percentages & Ratios         Expected=50.0, Predicted=34.0, Correct=False, Latent shape=torch.Size([6, 768])
[352/8792] Label=Fractions & Decimals         Expected=14.0, Predicted=14.0, Correct=True, Latent shape=torch.Size([6, 768])
[353/8792] Label=Rates & Speed                Expected=72000.0, Predicted=216.0, Correct=False, Latent shape=torch.Size([6, 768])
[354/8792] Label=Fractions & Decimals         Expected=3.0, Predicted=3.0, Correct=True, Latent shape=torch.Size([6, 768])
[355/8792] Label=Arithmetic & Multi-step      Expected=66.0, Predicted=66.0, Correct=True, Latent shape=torch.Size([6, 768])
[356/8792] Label=Money & Pricing              Expected=5.0, Predicted=4.0, Correct=False, Latent shape=torch.Size([6, 768])
